,series_name,Year,Month,Day_of_Month,Week,Day,Hour,series_value,datetime
35280,Solar3,2019,Dec,10,50,2,21,0,10/12/2019 21:00
35281,Solar3,2019,Dec,10,50,2,22,0,10/12/2019 22:00
35282,Solar3,2019,Dec,10,50,2,23,0,10/12/2019 23:00
35283,Solar3,2019,Dec,11,50,3,0,0,11/12/2019 0:00
35284,Solar3,2019,Dec,11,50,3,1,0,11/12/2019 1:00
35285,Solar3,2019,Dec,11,50,3,2,0,11/12/2019 2:00
35286,Solar3,2019,Dec,11,50,3,3,0,11/12/2019 3:00
35287,Solar3,2019,Dec,11,50,3,4,0,11/12/2019 4:00
35288,Solar3,2019,Dec,11,50,3,5,0,11/12/2019 5:00
35289,Solar3,2019,Dec,11,50,3,6,0.095,11/12/2019 6:00
35290,Solar3,2019,Dec,11,50,3,7,0.5625,11/12/2019 7:00
35291,Solar3,2019,Dec,11,50,3,8,1.6325,11/12/2019 8:00
35292,Solar3,2019,Dec,11,50,3,9,2.9125,11/12/2019 9:00
35293,Solar3,2019,Dec,11,50,3,10,4.6125,11/12/2019 10:00
35294,Solar3,2019,Dec,11,50,3,11,4.7375,11/12/2019 11:00
35295,Solar3,2019,Dec,11,50,3,12,4.7375,11/12/2019 12:00
35296,Solar3,2019,Dec,11,50,3,13,5.8925,11/12/2019 13:00
35297,Solar3,2019,Dec,11,50,3,14,7.0475,11/12/2019 14:00
35298,Solar3,2019,Dec,11,50,3,15,6.73,11/12/2019 15:00
35299,Solar3,2019,Dec,11,50,3,16,5.8025,11/12/2019 16:00
35300,Solar3,2019,Dec,11,50,3,17,4.4025,11/12/2019 17:00
35301,Solar3,2019,Dec,11,50,3,18,2.3175,11/12/2019 18:00
35302,Solar3,2019,Dec,11,50,3,19,0.705,11/12/2019 19:00
35303,Solar3,2019,Dec,11,50,3,20,0.06,11/12/2019 20:00
35304,Solar3,2019,Dec,11,50,3,21,0,11/12/2019 21:00
35305,Solar3,2019,Dec,11,50,3,22,0,11/12/2019 22:00
35306,Solar3,2019,Dec,11,50,3,23,0,11/12/2019 23:00
35307,Solar3,2019,Dec,12,50,4,0,0,12/12/2019 0:00
35308,Solar3,2019,Dec,12,50,4,1,0,12/12/2019 1:00
35309,Solar3,2019,Dec,12,50,4,2,0,12/12/2019 2:00
35310,Solar3,2019,Dec,12,50,4,3,0,12/12/2019 3:00
35311,Solar3,2019,Dec,12,50,4,4,0,12/12/2019 4:00
35312,Solar3,2019,Dec,12,50,4,5,0.0125,12/12/2019 5:00
35313,Solar3,2019,Dec,12,50,4,6,0.34,12/12/2019 6:00
35314,Solar3,2019,Dec,12,50,4,7,0.6475,12/12/2019 7:00
35315,Solar3,2019,Dec,12,50,4,8,1.5575,12/12/2019 8:00
35316,Solar3,2019,Dec,12,50,4,9,2.325,12/12/2019 9:00
35317,Solar3,2019,Dec,12,50,4,10,3.0325,12/12/2019 10:00
35318,Solar3,2019,Dec,12,50,4,11,4.4325,12/12/2019 11:00
35319,Solar3,2019,Dec,12,50,4,12,4.925,12/12/2019 12:00
35320,Solar3,2019,Dec,12,50,4,13,6.4375,12/12/2019 13:00
35321,Solar3,2019,Dec,12,50,4,14,7.0575,12/12/2019 14:00
35322,Solar3,2019,Dec,12,50,4,15,7.09,12/12/2019 15:00
35323,Solar3,2019,Dec,12,50,4,16,6.2075,12/12/2019 16:00
35324,Solar3,2019,Dec,12,50,4,17,4.24,12/12/2019 17:00
35325,Solar3,2019,Dec,12,50,4,18,2.1025,12/12/2019 18:00
35326,Solar3,2019,Dec,12,50,4,19,0.7125,12/12/2019 19:00
35327,Solar3,2019,Dec,12,50,4,20,0.015,12/12/2019 20:00
35328,Solar3,2019,Dec,12,50,4,21,0,12/12/2019 21:00
35329,Solar3,2019,Dec,12,50,4,22,0,12/12/2019 22:00
35330,Solar3,2019,Dec,12,50,4,23,0,12/12/2019 23:00
35331,Solar3,2019,Dec,13,50,5,0,0,13/12/2019 0:00
35332,Solar3,2019,Dec,13,50,5,1,0,13/12/2019 1:00
35333,Solar3,2019,Dec,13,50,5,2,0,13/12/2019 2:00
35334,Solar3,2019,Dec,13,50,5,3,0,13/12/2019 3:00
35335,Solar3,2019,Dec,13,50,5,4,0,13/12/2019 4:00
35336,Solar3,2019,Dec,13,50,5,5,0.01,13/12/2019 5:00
35337,Solar3,2019,Dec,13,50,5,6,0.22,13/12/2019 6:00
35338,Solar3,2019,Dec,13,50,5,7,1.025,13/12/2019 7:00
35339,Solar3,2019,Dec,13,50,5,8,2.445,13/12/2019 8:00
35340,Solar3,2019,Dec,13,50,5,9,3.25,13/12/2019 9:00
35341,Solar3,2019,Dec,13,50,5,10,5.605,13/12/2019 10:00
35342,Solar3,2019,Dec,13,50,5,11,5.66,13/12/2019 11:00
35343,Solar3,2019,Dec,13,50,5,12,5.84,13/12/2019 12:00
35344,Solar3,2019,Dec,13,50,5,13,6.18,13/12/2019 13:00
35345,Solar3,2019,Dec,13,50,5,14,5.3525,13/12/2019 14:00
35346,Solar3,2019,Dec,13,50,5,15,4.6425,13/12/2019 15:00
35347,Solar3,2019,Dec,13,50,5,16,3.405,13/12/2019 16:00
35348,Solar3,2019,Dec,13,50,5,17,1.4075,13/12/2019 17:00
35349,Solar3,2019,Dec,13,50,5,18,0.8725,13/12/2019 18:00
35350,Solar3,2019,Dec,13,50,5,19,0.225,13/12/2019 19:00
35351,Solar3,2019,Dec,13,50,5,20,0.015,13/12/2019 20:00
35352,Solar3,2019,Dec,13,50,5,21,0,13/12/2019 21:00
35353,Solar3,2019,Dec,13,50,5,22,0,13/12/2019 22:00
35354,Solar3,2019,Dec,13,50,5,23,0,13/12/2019 23:00
35355,Solar3,2019,Dec,14,50,6,0,0,14/12/2019 0:00
35356,Solar3,2019,Dec,14,50,6,1,0,14/12/2019 1:00
35357,Solar3,2019,Dec,14,50,6,2,0,14/12/2019 2:00
35358,Solar3,2019,Dec,14,50,6,3,0,14/12/2019 3:00
35359,Solar3,2019,Dec,14,50,6,4,0,14/12/2019 4:00
35360,Solar3,2019,Dec,14,50,6,5,0,14/12/2019 5:00
35361,Solar3,2019,Dec,14,50,6,6,0.07,14/12/2019 6:00
35362,Solar3,2019,Dec,14,50,6,7,0.3575,14/12/2019 7:00
35363,Solar3,2019,Dec,14,50,6,8,0.895,14/12/2019 8:00
35364,Solar3,2019,Dec,14,50,6,9,1.305,14/12/2019 9:00
35365,Solar3,2019,Dec,14,50,6,10,2.62,14/12/2019 10:00
35366,Solar3,2019,Dec,14,50,6,11,3.5275,14/12/2019 11:00
35367,Solar3,2019,Dec,14,50,6,12,3.2575,14/12/2019 12:00
35368,Solar3,2019,Dec,14,50,6,13,3.3475,14/12/2019 13:00
35369,Solar3,2019,Dec,14,50,6,14,2.9275,14/12/2019 14:00
35370,Solar3,2019,Dec,14,50,6,15,3.185,14/12/2019 15:00
35371,Solar3,2019,Dec,14,50,6,16,3.3925,14/12/2019 16:00
35372,Solar3,2019,Dec,14,50,6,17,1.6225,14/12/2019 17:00
35373,Solar3,2019,Dec,14,50,6,18,1.095,14/12/2019 18:00
35374,Solar3,2019,Dec,14,50,6,19,0.29,14/12/2019 19:00
35375,Solar3,2019,Dec,14,50,6,20,0.01,14/12/2019 20:00
35376,Solar3,2019,Dec,14,50,6,21,0,14/12/2019 21:00
35377,Solar3,2019,Dec,14,50,6,22,0,14/12/2019 22:00
35378,Solar3,2019,Dec,14,50,6,23,0,14/12/2019 23:00
35379,Solar3,2019,Dec,15,50,7,0,0,15/12/2019 0:00
35380,Solar3,2019,Dec,15,50,7,1,0,15/12/2019 1:00
35381,Solar3,2019,Dec,15,50,7,2,0,15/12/2019 2:00
35382,Solar3,2019,Dec,15,50,7,3,0,15/12/2019 3:00
35383,Solar3,2019,Dec,15,50,7,4,0,15/12/2019 4:00
35384,Solar3,2019,Dec,15,50,7,5,0.005,15/12/2019 5:00
35385,Solar3,2019,Dec,15,50,7,6,0.205,15/12/2019 6:00
35386,Solar3,2019,Dec,15,50,7,7,0.6025,15/12/2019 7:00
35387,Solar3,2019,Dec,15,50,7,8,1.3175,15/12/2019 8:00
35388,Solar3,2019,Dec,15,50,7,9,3.1225,15/12/2019 9:00
35389,Solar3,2019,Dec,15,50,7,10,2.8425,15/12/2019 10:00
35390,Solar3,2019,Dec,15,50,7,11,3.445,15/12/2019 11:00
35391,Solar3,2019,Dec,15,50,7,12,4.4325,15/12/2019 12:00
35392,Solar3,2019,Dec,15,50,7,13,5.71,15/12/2019 13:00
35393,Solar3,2019,Dec,15,50,7,14,6.0375,15/12/2019 14:00
35394,Solar3,2019,Dec,15,50,7,15,4.515,15/12/2019 15:00
35395,Solar3,2019,Dec,15,50,7,16,4.1925,15/12/2019 16:00
35396,Solar3,2019,Dec,15,50,7,17,3.39,15/12/2019 17:00
35397,Solar3,2019,Dec,15,50,7,18,1.5825,15/12/2019 18:00
35398,Solar3,2019,Dec,15,50,7,19,0.57,15/12/2019 19:00
35399,Solar3,2019,Dec,15,50,7,20,0.07,15/12/2019 20:00
35400,Solar3,2019,Dec,15,50,7,21,0,15/12/2019 21:00
35401,Solar3,2019,Dec,15,50,7,22,0,15/12/2019 22:00
35402,Solar3,2019,Dec,15,50,7,23,0,15/12/2019 23:00
35403,Solar3,2019,Dec,23,51,1,0,0,23/12/2019 0:00
35404,Solar3,2019,Dec,23,51,1,1,0,23/12/2019 1:00
35405,Solar3,2019,Dec,23,51,1,2,0,23/12/2019 2:00
35406,Solar3,2019,Dec,23,51,1,3,0,23/12/2019 3:00
35407,Solar3,2019,Dec,23,51,1,4,0,23/12/2019 4:00
35408,Solar3,2019,Dec,23,51,1,5,0.02,23/12/2019 5:00
35409,Solar3,2019,Dec,23,51,1,6,0.2975,23/12/2019 6:00
35410,Solar3,2019,Dec,23,51,1,7,1.045,23/12/2019 7:00
35411,Solar3,2019,Dec,23,51,1,8,2.63,23/12/2019 8:00
35412,Solar3,2019,Dec,23,51,1,9,4.2875,23/12/2019 9:00
35413,Solar3,2019,Dec,23,51,1,10,5.76,23/12/2019 10:00
35414,Solar3,2019,Dec,23,51,1,11,6.7475,23/12/2019 11:00
35415,Solar3,2019,Dec,23,51,1,12,6.88,23/12/2019 12:00
35416,Solar3,2019,Dec,23,51,1,13,7.0675,23/12/2019 13:00
35417,Solar3,2019,Dec,23,51,1,14,7.095,23/12/2019 14:00
35418,Solar3,2019,Dec,23,51,1,15,6.9675,23/12/2019 15:00
35419,Solar3,2019,Dec,23,51,1,16,5.905,23/12/2019 16:00
35420,Solar3,2019,Dec,23,51,1,17,3.1275,23/12/2019 17:00
35421,Solar3,2019,Dec,23,51,1,18,1.3975,23/12/2019 18:00
35422,Solar3,2019,Dec,23,51,1,19,0.2975,23/12/2019 19:00
35423,Solar3,2019,Dec,23,51,1,20,0.0275,23/12/2019 20:00
35424,Solar3,2019,Dec,23,51,1,21,0,23/12/2019 21:00
35425,Solar3,2019,Dec,23,51,1,22,0,23/12/2019 22:00
35426,Solar3,2019,Dec,23,51,1,23,0,23/12/2019 23:00
35427,Solar3,2019,Dec,17,51,2,0,0,17/12/2019 0:00
35428,Solar3,2019,Dec,17,51,2,1,0,17/12/2019 1:00
35429,Solar3,2019,Dec,17,51,2,2,0,17/12/2019 2:00
35430,Solar3,2019,Dec,17,51,2,3,0,17/12/2019 3:00
35431,Solar3,2019,Dec,17,51,2,4,0,17/12/2019 4:00
35432,Solar3,2019,Dec,17,51,2,5,0.02,17/12/2019 5:00
35433,Solar3,2019,Dec,17,51,2,6,0.3175,17/12/2019 6:00
35434,Solar3,2019,Dec,17,51,2,7,1.0625,17/12/2019 7:00
35435,Solar3,2019,Dec,17,51,2,8,2.54,17/12/2019 8:00
35436,Solar3,2019,Dec,17,51,2,9,4.3375,17/12/2019 9:00
35437,Solar3,2019,Dec,17,51,2,10,5.6225,17/12/2019 10:00
35438,Solar3,2019,Dec,17,51,2,11,6.275,17/12/2019 11:00
35439,Solar3,2019,Dec,17,51,2,12,5.485,17/12/2019 12:00
35440,Solar3,2019,Dec,17,51,2,13,6.8425,17/12/2019 13:00
35441,Solar3,2019,Dec,17,51,2,14,6.71,17/12/2019 14:00
35442,Solar3,2019,Dec,17,51,2,15,6.225,17/12/2019 15:00
35443,Solar3,2019,Dec,17,51,2,16,5.58,17/12/2019 16:00
35444,Solar3,2019,Dec,17,51,2,17,4.215,17/12/2019 17:00
35445,Solar3,2019,Dec,17,51,2,18,2.27,17/12/2019 18:00
35446,Solar3,2019,Dec,17,51,2,19,0.64,17/12/2019 19:00
35447,Solar3,2019,Dec,17,51,2,20,0.05,17/12/2019 20:00
35448,Solar3,2019,Dec,17,51,2,21,0,17/12/2019 21:00
35449,Solar3,2019,Dec,17,51,2,22,0,17/12/2019 22:00
35450,Solar3,2019,Dec,17,51,2,23,0,17/12/2019 23:00
35451,Solar3,2019,Dec,18,51,3,0,0,18/12/2019 0:00
35452,Solar3,2019,Dec,18,51,3,1,0,18/12/2019 1:00
35453,Solar3,2019,Dec,18,51,3,2,0,18/12/2019 2:00
35454,Solar3,2019,Dec,18,51,3,3,0,18/12/2019 3:00
35455,Solar3,2019,Dec,18,51,3,4,0,18/12/2019 4:00
35456,Solar3,2019,Dec,18,51,3,5,0.01,18/12/2019 5:00
35457,Solar3,2019,Dec,18,51,3,6,0.215,18/12/2019 6:00
35458,Solar3,2019,Dec,18,51,3,7,0.965,18/12/2019 7:00
35459,Solar3,2019,Dec,18,51,3,8,2.6675,18/12/2019 8:00
35460,Solar3,2019,Dec,18,51,3,9,4.585,18/12/2019 9:00
35461,Solar3,2019,Dec,18,51,3,10,5.8575,18/12/2019 10:00
35462,Solar3,2019,Dec,18,51,3,11,6.755,18/12/2019 11:00
35463,Solar3,2019,Dec,18,51,3,12,6.675,18/12/2019 12:00
35464,Solar3,2019,Dec,18,51,3,13,7.105,18/12/2019 13:00
35465,Solar3,2019,Dec,18,51,3,14,6.36,18/12/2019 14:00
35466,Solar3,2019,Dec,18,51,3,15,5.255,18/12/2019 15:00
35467,Solar3,2019,Dec,18,51,3,16,3.3375,18/12/2019 16:00
35468,Solar3,2019,Dec,18,51,3,17,3.485,18/12/2019 17:00
35469,Solar3,2019,Dec,18,51,3,18,1.445,18/12/2019 18:00
35470,Solar3,2019,Dec,18,51,3,19,0.495,18/12/2019 19:00
35471,Solar3,2019,Dec,18,51,3,20,0.045,18/12/2019 20:00
35472,Solar3,2019,Dec,18,51,3,21,0,18/12/2019 21:00
35473,Solar3,2019,Dec,18,51,3,22,0,18/12/2019 22:00
35474,Solar3,2019,Dec,18,51,3,23,0,18/12/2019 23:00
35475,Solar3,2019,Dec,19,51,4,0,0,19/12/2019 0:00
35476,Solar3,2019,Dec,19,51,4,1,0,19/12/2019 1:00
35477,Solar3,2019,Dec,19,51,4,2,0,19/12/2019 2:00
35478,Solar3,2019,Dec,19,51,4,3,0,19/12/2019 3:00
35479,Solar3,2019,Dec,19,51,4,4,0,19/12/2019 4:00
35480,Solar3,2019,Dec,19,51,4,5,0.0175,19/12/2019 5:00
35481,Solar3,2019,Dec,19,51,4,6,0.3025,19/12/2019 6:00
35482,Solar3,2019,Dec,19,51,4,7,1.2625,19/12/2019 7:00
35483,Solar3,2019,Dec,19,51,4,8,2.33,19/12/2019 8:00
35484,Solar3,2019,Dec,19,51,4,9,4.4075,19/12/2019 9:00
35485,Solar3,2019,Dec,19,51,4,10,6.235,19/12/2019 10:00
35486,Solar3,2019,Dec,19,51,4,11,6.915,19/12/2019 11:00
35487,Solar3,2019,Dec,19,51,4,12,7.2425,19/12/2019 12:00
35488,Solar3,2019,Dec,19,51,4,13,7.4025,19/12/2019 13:00
35489,Solar3,2019,Dec,19,51,4,14,7.23,19/12/2019 14:00
35490,Solar3,2019,Dec,19,51,4,15,6.99,19/12/2019 15:00
35491,Solar3,2019,Dec,19,51,4,16,6.3075,19/12/2019 16:00
35492,Solar3,2019,Dec,19,51,4,17,4.5925,19/12/2019 17:00
35493,Solar3,2019,Dec,19,51,4,18,2.685,19/12/2019 18:00
35494,Solar3,2019,Dec,19,51,4,19,0.8425,19/12/2019 19:00
35495,Solar3,2019,Dec,19,51,4,20,0.06,19/12/2019 20:00
35496,Solar3,2019,Dec,19,51,4,21,0,19/12/2019 21:00
35497,Solar3,2019,Dec,19,51,4,22,0,19/12/2019 22:00
35498,Solar3,2019,Dec,19,51,4,23,0,19/12/2019 23:00
35499,Solar3,2019,Dec,20,51,5,0,0,20/12/2019 0:00
35500,Solar3,2019,Dec,20,51,5,1,0,20/12/2019 1:00
35501,Solar3,2019,Dec,20,51,5,2,0,20/12/2019 2:00
35502,Solar3,2019,Dec,20,51,5,3,0,20/12/2019 3:00
35503,Solar3,2019,Dec,20,51,5,4,0,20/12/2019 4:00
35504,Solar3,2019,Dec,20,51,5,5,0.0075,20/12/2019 5:00
35505,Solar3,2019,Dec,20,51,5,6,0.1925,20/12/2019 6:00
35506,Solar3,2019,Dec,20,51,5,7,0.945,20/12/2019 7:00
35507,Solar3,2019,Dec,20,51,5,8,2.66,20/12/2019 8:00
35508,Solar3,2019,Dec,20,51,5,9,4.535,20/12/2019 9:00
35509,Solar3,2019,Dec,20,51,5,10,6.085,20/12/2019 10:00
35510,Solar3,2019,Dec,20,51,5,11,6.865,20/12/2019 11:00
35511,Solar3,2019,Dec,20,51,5,12,7.03,20/12/2019 12:00
35512,Solar3,2019,Dec,20,51,5,13,6.9925,20/12/2019 13:00
35513,Solar3,2019,Dec,20,51,5,14,6.79,20/12/2019 14:00
35514,Solar3,2019,Dec,20,51,5,15,6.005,20/12/2019 15:00
35515,Solar3,2019,Dec,20,51,5,16,4.5525,20/12/2019 16:00
35516,Solar3,2019,Dec,20,51,5,17,3.3975,20/12/2019 17:00
35517,Solar3,2019,Dec,20,51,5,18,2.17,20/12/2019 18:00
35518,Solar3,2019,Dec,20,51,5,19,0.5575,20/12/2019 19:00
35519,Solar3,2019,Dec,20,51,5,20,0.025,20/12/2019 20:00
35520,Solar3,2019,Dec,20,51,5,21,0,20/12/2019 21:00
35521,Solar3,2019,Dec,20,51,5,22,0,20/12/2019 22:00
35522,Solar3,2019,Dec,20,51,5,23,0,20/12/2019 23:00
35523,Solar3,2019,Dec,21,51,6,0,0,21/12/2019 0:00
35524,Solar3,2019,Dec,21,51,6,1,0,21/12/2019 1:00
35525,Solar3,2019,Dec,21,51,6,2,0,21/12/2019 2:00
35526,Solar3,2019,Dec,21,51,6,3,0,21/12/2019 3:00
35527,Solar3,2019,Dec,21,51,6,4,0,21/12/2019 4:00
35528,Solar3,2019,Dec,21,51,6,5,0.005,21/12/2019 5:00
35529,Solar3,2019,Dec,21,51,6,6,0.075,21/12/2019 6:00
35530,Solar3,2019,Dec,21,51,6,7,0.7,21/12/2019 7:00
35531,Solar3,2019,Dec,21,51,6,8,2.225,21/12/2019 8:00
35532,Solar3,2019,Dec,21,51,6,9,4.39,21/12/2019 9:00
35533,Solar3,2019,Dec,21,51,6,10,6.255,21/12/2019 10:00
35534,Solar3,2019,Dec,21,51,6,11,6.29,21/12/2019 11:00
35535,Solar3,2019,Dec,21,51,6,12,6.7475,21/12/2019 12:00
35536,Solar3,2019,Dec,21,51,6,13,6.5325,21/12/2019 13:00
35537,Solar3,2019,Dec,21,51,6,14,7.4075,21/12/2019 14:00
35538,Solar3,2019,Dec,21,51,6,15,7.18,21/12/2019 15:00
35539,Solar3,2019,Dec,21,51,6,16,6.6825,21/12/2019 16:00
35540,Solar3,2019,Dec,21,51,6,17,5.1075,21/12/2019 17:00
35541,Solar3,2019,Dec,21,51,6,18,3,21/12/2019 18:00
35542,Solar3,2019,Dec,21,51,6,19,0.95,21/12/2019 19:00
35543,Solar3,2019,Dec,21,51,6,20,0.075,21/12/2019 20:00
35544,Solar3,2019,Dec,21,51,6,21,0,21/12/2019 21:00
35545,Solar3,2019,Dec,21,51,6,22,0,21/12/2019 22:00
35546,Solar3,2019,Dec,21,51,6,23,0,21/12/2019 23:00
35547,Solar3,2019,Dec,22,51,7,0,0,22/12/2019 0:00
35548,Solar3,2019,Dec,22,51,7,1,0,22/12/2019 1:00
35549,Solar3,2019,Dec,22,51,7,2,0,22/12/2019 2:00
35550,Solar3,2019,Dec,22,51,7,3,0,22/12/2019 3:00
35551,Solar3,2019,Dec,22,51,7,4,0,22/12/2019 4:00
35552,Solar3,2019,Dec,22,51,7,5,0.0075,22/12/2019 5:00
35553,Solar3,2019,Dec,22,51,7,6,0.275,22/12/2019 6:00
35554,Solar3,2019,Dec,22,51,7,7,0.9525,22/12/2019 7:00
35555,Solar3,2019,Dec,22,51,7,8,2.2925,22/12/2019 8:00
35556,Solar3,2019,Dec,22,51,7,9,4.4675,22/12/2019 9:00
35557,Solar3,2019,Dec,22,51,7,10,6.5725,22/12/2019 10:00
35558,Solar3,2019,Dec,22,51,7,11,7.205,22/12/2019 11:00
35559,Solar3,2019,Dec,22,51,7,12,7.4825,22/12/2019 12:00
35560,Solar3,2019,Dec,22,51,7,13,7.5725,22/12/2019 13:00
35561,Solar3,2019,Dec,22,51,7,14,7.4925,22/12/2019 14:00
35562,Solar3,2019,Dec,22,51,7,15,7.2375,22/12/2019 15:00
35563,Solar3,2019,Dec,22,51,7,16,6.6525,22/12/2019 16:00
35564,Solar3,2019,Dec,22,51,7,17,5.0925,22/12/2019 17:00
35565,Solar3,2019,Dec,22,51,7,18,2.9925,22/12/2019 18:00
35566,Solar3,2019,Dec,22,51,7,19,0.9475,22/12/2019 19:00
35567,Solar3,2019,Dec,22,51,7,20,0.0825,22/12/2019 20:00
35568,Solar3,2019,Dec,22,51,7,21,0,22/12/2019 21:00
35569,Solar3,2019,Dec,22,51,7,22,0,22/12/2019 22:00
35570,Solar3,2019,Dec,22,51,7,23,0,22/12/2019 23:00
35571,Solar3,2019,Dec,30,52,1,0,0,30/12/2019 0:00
35572,Solar3,2019,Dec,30,52,1,1,0,30/12/2019 1:00
35573,Solar3,2019,Dec,30,52,1,2,0,30/12/2019 2:00
35574,Solar3,2019,Dec,30,52,1,3,0,30/12/2019 3:00
35575,Solar3,2019,Dec,30,52,1,4,0,30/12/2019 4:00
35576,Solar3,2019,Dec,30,52,1,5,0.0075,30/12/2019 5:00
35577,Solar3,2019,Dec,30,52,1,6,0.1825,30/12/2019 6:00
35578,Solar3,2019,Dec,30,52,1,7,0.83,30/12/2019 7:00
35579,Solar3,2019,Dec,30,52,1,8,2.3225,30/12/2019 8:00
35580,Solar3,2019,Dec,30,52,1,9,4.12,30/12/2019 9:00
35581,Solar3,2019,Dec,30,52,1,10,4.225,30/12/2019 10:00
35582,Solar3,2019,Dec,30,52,1,11,1.7325,30/12/2019 11:00
35583,Solar3,2019,Dec,30,52,1,12,3.555,30/12/2019 12:00
35584,Solar3,2019,Dec,30,52,1,13,7.09,30/12/2019 13:00
35585,Solar3,2019,Dec,30,52,1,14,6.955,30/12/2019 14:00
35586,Solar3,2019,Dec,30,52,1,15,4.025,30/12/2019 15:00
35587,Solar3,2019,Dec,30,52,1,16,1.4175,30/12/2019 16:00
35588,Solar3,2019,Dec,30,52,1,17,2.8075,30/12/2019 17:00
35589,Solar3,2019,Dec,30,52,1,18,1.3525,30/12/2019 18:00
35590,Solar3,2019,Dec,30,52,1,19,0.0875,30/12/2019 19:00
35591,Solar3,2019,Dec,30,52,1,20,0.0075,30/12/2019 20:00
35592,Solar3,2019,Dec,30,52,1,21,0,30/12/2019 21:00
35593,Solar3,2019,Dec,30,52,1,22,0,30/12/2019 22:00
35594,Solar3,2019,Dec,30,52,1,23,0,30/12/2019 23:00
35595,Solar3,2019,Dec,24,52,2,0,0,24/12/2019 0:00
35596,Solar3,2019,Dec,24,52,2,1,0,24/12/2019 1:00
35597,Solar3,2019,Dec,24,52,2,2,0,24/12/2019 2:00
35598,Solar3,2019,Dec,24,52,2,3,0,24/12/2019 3:00
35599,Solar3,2019,Dec,24,52,2,4,0,24/12/2019 4:00
35600,Solar3,2019,Dec,24,52,2,5,0.0125,24/12/2019 5:00
35601,Solar3,2019,Dec,24,52,2,6,0.3025,24/12/2019 6:00
35602,Solar3,2019,Dec,24,52,2,7,1.035,24/12/2019 7:00
35603,Solar3,2019,Dec,24,52,2,8,1.94,24/12/2019 8:00
35604,Solar3,2019,Dec,24,52,2,9,3.65,24/12/2019 9:00
35605,Solar3,2019,Dec,24,52,2,10,6.04,24/12/2019 10:00
35606,Solar3,2019,Dec,24,52,2,11,7.0075,24/12/2019 11:00
35607,Solar3,2019,Dec,24,52,2,12,7.305,24/12/2019 12:00
35608,Solar3,2019,Dec,24,52,2,13,7.42,24/12/2019 13:00
35609,Solar3,2019,Dec,24,52,2,14,7.32,24/12/2019 14:00
35610,Solar3,2019,Dec,24,52,2,15,7.0375,24/12/2019 15:00
35611,Solar3,2019,Dec,24,52,2,16,6.4175,24/12/2019 16:00
35612,Solar3,2019,Dec,24,52,2,17,4.845,24/12/2019 17:00
35613,Solar3,2019,Dec,24,52,2,18,2.445,24/12/2019 18:00
35614,Solar3,2019,Dec,24,52,2,19,1.0525,24/12/2019 19:00
35615,Solar3,2019,Dec,24,52,2,20,0.07,24/12/2019 20:00
35616,Solar3,2019,Dec,24,52,2,21,0,24/12/2019 21:00
35617,Solar3,2019,Dec,24,52,2,22,0,24/12/2019 22:00
35618,Solar3,2019,Dec,24,52,2,23,0,24/12/2019 23:00
35619,Solar3,2019,Dec,25,52,3,0,0,25/12/2019 0:00
35620,Solar3,2019,Dec,25,52,3,1,0,25/12/2019 1:00
35621,Solar3,2019,Dec,25,52,3,2,0,25/12/2019 2:00
35622,Solar3,2019,Dec,25,52,3,3,0,25/12/2019 3:00
35623,Solar3,2019,Dec,25,52,3,4,0,25/12/2019 4:00
35624,Solar3,2019,Dec,25,52,3,5,0.0175,25/12/2019 5:00
35625,Solar3,2019,Dec,25,52,3,6,0.29,25/12/2019 6:00
35626,Solar3,2019,Dec,25,52,3,7,1.1825,25/12/2019 7:00
35627,Solar3,2019,Dec,25,52,3,8,2.3225,25/12/2019 8:00
35628,Solar3,2019,Dec,25,52,3,9,4.515,25/12/2019 9:00
35629,Solar3,2019,Dec,25,52,3,10,6.1025,25/12/2019 10:00
35630,Solar3,2019,Dec,25,52,3,11,6.85,25/12/2019 11:00
35631,Solar3,2019,Dec,25,52,3,12,7.0975,25/12/2019 12:00
35632,Solar3,2019,Dec,25,52,3,13,7.205,25/12/2019 13:00
35633,Solar3,2019,Dec,25,52,3,14,7.1925,25/12/2019 14:00
35634,Solar3,2019,Dec,25,52,3,15,6.9775,25/12/2019 15:00
35635,Solar3,2019,Dec,25,52,3,16,6.2575,25/12/2019 16:00
35636,Solar3,2019,Dec,25,52,3,17,4.6675,25/12/2019 17:00
35637,Solar3,2019,Dec,25,52,3,18,2.6825,25/12/2019 18:00
35638,Solar3,2019,Dec,25,52,3,19,0.8275,25/12/2019 19:00
35639,Solar3,2019,Dec,25,52,3,20,0.07,25/12/2019 20:00
35640,Solar3,2019,Dec,25,52,3,21,0,25/12/2019 21:00
35641,Solar3,2019,Dec,25,52,3,22,0,25/12/2019 22:00
35642,Solar3,2019,Dec,25,52,3,23,0,25/12/2019 23:00
35643,Solar3,2019,Dec,26,52,4,0,0,26/12/2019 0:00
35644,Solar3,2019,Dec,26,52,4,1,0,26/12/2019 1:00
35645,Solar3,2019,Dec,26,52,4,2,0,26/12/2019 2:00
35646,Solar3,2019,Dec,26,52,4,3,0,26/12/2019 3:00
35647,Solar3,2019,Dec,26,52,4,4,0,26/12/2019 4:00
35648,Solar3,2019,Dec,26,52,4,5,0.0025,26/12/2019 5:00
35649,Solar3,2019,Dec,26,52,4,6,0.095,26/12/2019 6:00
35650,Solar3,2019,Dec,26,52,4,7,0.555,26/12/2019 7:00
