,series_name,Year,Month,Day_of_Month,Week,Day,Hour,series_value,datetime,NumericMonth
31128,Solar3,2019,Jun,20,25,4,20,0,20/06/2019 20:00,6
31129,Solar3,2019,Jun,20,25,4,21,0,20/06/2019 21:00,6
31130,Solar3,2019,Jun,20,25,4,22,0,20/06/2019 22:00,6
31131,Solar3,2019,Jun,20,25,4,23,0,20/06/2019 23:00,6
31132,Solar3,2019,Jun,21,25,5,0,0,21/06/2019 0:00,6
31133,Solar3,2019,Jun,21,25,5,1,0,21/06/2019 1:00,6
31134,Solar3,2019,Jun,21,25,5,2,0,21/06/2019 2:00,6
31135,Solar3,2019,Jun,21,25,5,3,0,21/06/2019 3:00,6
31136,Solar3,2019,Jun,21,25,5,4,0,21/06/2019 4:00,6
31137,Solar3,2019,Jun,21,25,5,5,0,21/06/2019 5:00,6
31138,Solar3,2019,Jun,21,25,5,6,0,21/06/2019 6:00,6
31139,Solar3,2019,Jun,21,25,5,7,0,21/06/2019 7:00,6
31140,Solar3,2019,Jun,21,25,5,8,0,21/06/2019 8:00,6
31141,Solar3,2019,Jun,21,25,5,9,0,21/06/2019 9:00,6
31142,Solar3,2019,Jun,21,25,5,10,0,21/06/2019 10:00,6
31143,Solar3,2019,Jun,21,25,5,11,0,21/06/2019 11:00,6
31144,Solar3,2019,Jun,21,25,5,12,0,21/06/2019 12:00,6
31145,Solar3,2019,Jun,21,25,5,13,0,21/06/2019 13:00,6
31146,Solar3,2019,Jun,21,25,5,14,0,21/06/2019 14:00,6
31147,Solar3,2019,Jun,21,25,5,15,0,21/06/2019 15:00,6
31148,Solar3,2019,Jun,21,25,5,16,0,21/06/2019 16:00,6
31149,Solar3,2019,Jun,21,25,5,17,0,21/06/2019 17:00,6
31150,Solar3,2019,Jun,21,25,5,18,0,21/06/2019 18:00,6
31151,Solar3,2019,Jun,21,25,5,19,0,21/06/2019 19:00,6
31152,Solar3,2019,Jun,21,25,5,20,0,21/06/2019 20:00,6
31153,Solar3,2019,Jun,21,25,5,21,0,21/06/2019 21:00,6
31154,Solar3,2019,Jun,21,25,5,22,0,21/06/2019 22:00,6
31155,Solar3,2019,Jun,21,25,5,23,0,21/06/2019 23:00,6
31156,Solar3,2019,Jun,22,25,6,0,0,22/06/2019 0:00,6
31157,Solar3,2019,Jun,22,25,6,1,0,22/06/2019 1:00,6
31158,Solar3,2019,Jun,22,25,6,2,0,22/06/2019 2:00,6
31159,Solar3,2019,Jun,22,25,6,3,0,22/06/2019 3:00,6
31160,Solar3,2019,Jun,22,25,6,4,0,22/06/2019 4:00,6
31161,Solar3,2019,Jun,22,25,6,5,0,22/06/2019 5:00,6
31162,Solar3,2019,Jun,22,25,6,6,0,22/06/2019 6:00,6
31163,Solar3,2019,Jun,22,25,6,7,0,22/06/2019 7:00,6
31164,Solar3,2019,Jun,22,25,6,8,0,22/06/2019 8:00,6
31165,Solar3,2019,Jun,22,25,6,9,0,22/06/2019 9:00,6
31166,Solar3,2019,Jun,22,25,6,10,0,22/06/2019 10:00,6
31167,Solar3,2019,Jun,22,25,6,11,0,22/06/2019 11:00,6
31168,Solar3,2019,Jun,22,25,6,12,0,22/06/2019 12:00,6
31169,Solar3,2019,Jun,22,25,6,13,0,22/06/2019 13:00,6
31170,Solar3,2019,Jun,22,25,6,14,0,22/06/2019 14:00,6
31171,Solar3,2019,Jun,22,25,6,15,0,22/06/2019 15:00,6
31172,Solar3,2019,Jun,22,25,6,16,0,22/06/2019 16:00,6
31173,Solar3,2019,Jun,22,25,6,17,0,22/06/2019 17:00,6
31174,Solar3,2019,Jun,22,25,6,18,0,22/06/2019 18:00,6
31175,Solar3,2019,Jun,22,25,6,19,0,22/06/2019 19:00,6
31176,Solar3,2019,Jun,22,25,6,20,0,22/06/2019 20:00,6
31177,Solar3,2019,Jun,22,25,6,21,0,22/06/2019 21:00,6
31178,Solar3,2019,Jun,22,25,6,22,0,22/06/2019 22:00,6
31179,Solar3,2019,Jun,22,25,6,23,0,22/06/2019 23:00,6
31180,Solar3,2019,Jun,23,25,7,0,0,23/06/2019 0:00,6
31181,Solar3,2019,Jun,23,25,7,1,0,23/06/2019 1:00,6
31182,Solar3,2019,Jun,23,25,7,2,0,23/06/2019 2:00,6
31183,Solar3,2019,Jun,23,25,7,3,0,23/06/2019 3:00,6
31184,Solar3,2019,Jun,23,25,7,4,0,23/06/2019 4:00,6
31185,Solar3,2019,Jun,23,25,7,5,0,23/06/2019 5:00,6
31186,Solar3,2019,Jun,23,25,7,6,0,23/06/2019 6:00,6
31187,Solar3,2019,Jun,23,25,7,7,0,23/06/2019 7:00,6
31188,Solar3,2019,Jun,23,25,7,8,0,23/06/2019 8:00,6
31189,Solar3,2019,Jun,23,25,7,9,0,23/06/2019 9:00,6
31190,Solar3,2019,Jun,23,25,7,10,0,23/06/2019 10:00,6
31191,Solar3,2019,Jun,23,25,7,11,0,23/06/2019 11:00,6
31192,Solar3,2019,Jun,23,25,7,12,0,23/06/2019 12:00,6
31193,Solar3,2019,Jun,23,25,7,13,0,23/06/2019 13:00,6
31194,Solar3,2019,Jun,23,25,7,14,0,23/06/2019 14:00,6
31195,Solar3,2019,Jun,23,25,7,15,0,23/06/2019 15:00,6
31196,Solar3,2019,Jun,23,25,7,16,0,23/06/2019 16:00,6
31197,Solar3,2019,Jun,23,25,7,17,0,23/06/2019 17:00,6
31198,Solar3,2019,Jun,23,25,7,18,0,23/06/2019 18:00,6
31199,Solar3,2019,Jun,23,25,7,19,0,23/06/2019 19:00,6
31200,Solar3,2019,Jun,23,25,7,20,0,23/06/2019 20:00,6
31201,Solar3,2019,Jun,23,25,7,21,0,23/06/2019 21:00,6
31202,Solar3,2019,Jun,23,25,7,22,0,23/06/2019 22:00,6
31203,Solar3,2019,Jun,23,25,7,23,0,23/06/2019 23:00,6
31204,Solar3,2019,Jul,1,26,1,0,0,1/07/2019 0:00,7
31205,Solar3,2019,Jul,1,26,1,1,0,1/07/2019 1:00,7
31206,Solar3,2019,Jul,1,26,1,2,0,1/07/2019 2:00,7
31207,Solar3,2019,Jul,1,26,1,3,0,1/07/2019 3:00,7
31208,Solar3,2019,Jul,1,26,1,4,0,1/07/2019 4:00,7
31209,Solar3,2019,Jul,1,26,1,5,0,1/07/2019 5:00,7
31210,Solar3,2019,Jul,1,26,1,6,0,1/07/2019 6:00,7
31211,Solar3,2019,Jul,1,26,1,7,0,1/07/2019 7:00,7
31212,Solar3,2019,Jul,1,26,1,8,0,1/07/2019 8:00,7
31213,Solar3,2019,Jul,1,26,1,9,0,1/07/2019 9:00,7
31214,Solar3,2019,Jul,1,26,1,10,0,1/07/2019 10:00,7
31215,Solar3,2019,Jul,1,26,1,11,0,1/07/2019 11:00,7
31216,Solar3,2019,Jul,1,26,1,12,0,1/07/2019 12:00,7
31217,Solar3,2019,Jul,1,26,1,13,0,1/07/2019 13:00,7
31218,Solar3,2019,Jul,1,26,1,14,0,1/07/2019 14:00,7
31219,Solar3,2019,Jul,1,26,1,15,0,1/07/2019 15:00,7
31220,Solar3,2019,Jul,1,26,1,16,0,1/07/2019 16:00,7
31221,Solar3,2019,Jul,1,26,1,17,0,1/07/2019 17:00,7
31222,Solar3,2019,Jul,1,26,1,18,0,1/07/2019 18:00,7
31223,Solar3,2019,Jul,1,26,1,19,0,1/07/2019 19:00,7
31224,Solar3,2019,Jul,1,26,1,20,0,1/07/2019 20:00,7
31225,Solar3,2019,Jul,1,26,1,21,0,1/07/2019 21:00,7
31226,Solar3,2019,Jul,1,26,1,22,0,1/07/2019 22:00,7
31227,Solar3,2019,Jul,1,26,1,23,0,1/07/2019 23:00,7
31228,Solar3,2019,Jun,25,26,2,0,0,25/06/2019 0:00,6
31229,Solar3,2019,Jun,25,26,2,1,0,25/06/2019 1:00,6
31230,Solar3,2019,Jun,25,26,2,2,0,25/06/2019 2:00,6
31231,Solar3,2019,Jun,25,26,2,3,0,25/06/2019 3:00,6
31232,Solar3,2019,Jun,25,26,2,4,0,25/06/2019 4:00,6
31233,Solar3,2019,Jun,25,26,2,5,0,25/06/2019 5:00,6
31234,Solar3,2019,Jun,25,26,2,6,0,25/06/2019 6:00,6
31235,Solar3,2019,Jun,25,26,2,7,0,25/06/2019 7:00,6
31236,Solar3,2019,Jun,25,26,2,8,0,25/06/2019 8:00,6
31237,Solar3,2019,Jun,25,26,2,9,0,25/06/2019 9:00,6
31238,Solar3,2019,Jun,25,26,2,10,0,25/06/2019 10:00,6
31239,Solar3,2019,Jun,25,26,2,11,0,25/06/2019 11:00,6
31240,Solar3,2019,Jun,25,26,2,12,0,25/06/2019 12:00,6
31241,Solar3,2019,Jun,25,26,2,13,0,25/06/2019 13:00,6
31242,Solar3,2019,Jun,25,26,2,14,0,25/06/2019 14:00,6
31243,Solar3,2019,Jun,25,26,2,15,0,25/06/2019 15:00,6
31244,Solar3,2019,Jun,25,26,2,16,0,25/06/2019 16:00,6
31245,Solar3,2019,Jun,25,26,2,17,0,25/06/2019 17:00,6
31246,Solar3,2019,Jun,25,26,2,18,0,25/06/2019 18:00,6
31247,Solar3,2019,Jun,25,26,2,19,0,25/06/2019 19:00,6
31248,Solar3,2019,Jun,25,26,2,20,0,25/06/2019 20:00,6
31249,Solar3,2019,Jun,25,26,2,21,0,25/06/2019 21:00,6
31250,Solar3,2019,Jun,25,26,2,22,0,25/06/2019 22:00,6
31251,Solar3,2019,Jun,25,26,2,23,0,25/06/2019 23:00,6
31252,Solar3,2019,Jun,26,26,3,0,0,26/06/2019 0:00,6
31253,Solar3,2019,Jun,26,26,3,1,0,26/06/2019 1:00,6
31254,Solar3,2019,Jun,26,26,3,2,0,26/06/2019 2:00,6
31255,Solar3,2019,Jun,26,26,3,3,0,26/06/2019 3:00,6
31256,Solar3,2019,Jun,26,26,3,4,0,26/06/2019 4:00,6
31257,Solar3,2019,Jun,26,26,3,5,0,26/06/2019 5:00,6
31258,Solar3,2019,Jun,26,26,3,6,0,26/06/2019 6:00,6
31259,Solar3,2019,Jun,26,26,3,7,0,26/06/2019 7:00,6
31260,Solar3,2019,Jun,26,26,3,8,0,26/06/2019 8:00,6
31261,Solar3,2019,Jun,26,26,3,9,0,26/06/2019 9:00,6
31262,Solar3,2019,Jun,26,26,3,10,0,26/06/2019 10:00,6
31263,Solar3,2019,Jun,26,26,3,11,0,26/06/2019 11:00,6
31264,Solar3,2019,Jun,26,26,3,12,0,26/06/2019 12:00,6
31265,Solar3,2019,Jun,26,26,3,13,0,26/06/2019 13:00,6
31266,Solar3,2019,Jun,26,26,3,14,0,26/06/2019 14:00,6
31267,Solar3,2019,Jun,26,26,3,15,0,26/06/2019 15:00,6
31268,Solar3,2019,Jun,26,26,3,16,0,26/06/2019 16:00,6
31269,Solar3,2019,Jun,26,26,3,17,0,26/06/2019 17:00,6
31270,Solar3,2019,Jun,26,26,3,18,0,26/06/2019 18:00,6
31271,Solar3,2019,Jun,26,26,3,19,0,26/06/2019 19:00,6
31272,Solar3,2019,Jun,26,26,3,20,0,26/06/2019 20:00,6
31273,Solar3,2019,Jun,26,26,3,21,0,26/06/2019 21:00,6
31274,Solar3,2019,Jun,26,26,3,22,0,26/06/2019 22:00,6
31275,Solar3,2019,Jun,26,26,3,23,0,26/06/2019 23:00,6
31276,Solar3,2019,Jun,27,26,4,0,0,27/06/2019 0:00,6
31277,Solar3,2019,Jun,27,26,4,1,0,27/06/2019 1:00,6
31278,Solar3,2019,Jun,27,26,4,2,0,27/06/2019 2:00,6
31279,Solar3,2019,Jun,27,26,4,3,0,27/06/2019 3:00,6
31280,Solar3,2019,Jun,27,26,4,4,0,27/06/2019 4:00,6
31281,Solar3,2019,Jun,27,26,4,5,0,27/06/2019 5:00,6
31282,Solar3,2019,Jun,27,26,4,6,0,27/06/2019 6:00,6
31283,Solar3,2019,Jun,27,26,4,7,0,27/06/2019 7:00,6
31284,Solar3,2019,Jun,27,26,4,8,0,27/06/2019 8:00,6
31285,Solar3,2019,Jun,27,26,4,9,0,27/06/2019 9:00,6
31286,Solar3,2019,Jun,27,26,4,10,0,27/06/2019 10:00,6
31287,Solar3,2019,Jun,27,26,4,11,0,27/06/2019 11:00,6
31288,Solar3,2019,Jun,27,26,4,12,0,27/06/2019 12:00,6
31289,Solar3,2019,Jun,27,26,4,13,0,27/06/2019 13:00,6
31290,Solar3,2019,Jun,27,26,4,14,0,27/06/2019 14:00,6
31291,Solar3,2019,Jun,27,26,4,15,0,27/06/2019 15:00,6
31292,Solar3,2019,Jun,27,26,4,16,0,27/06/2019 16:00,6
31293,Solar3,2019,Jun,27,26,4,17,0,27/06/2019 17:00,6
31294,Solar3,2019,Jun,27,26,4,18,0,27/06/2019 18:00,6
31295,Solar3,2019,Jun,27,26,4,19,0,27/06/2019 19:00,6
31296,Solar3,2019,Jun,27,26,4,20,0,27/06/2019 20:00,6
31297,Solar3,2019,Jun,27,26,4,21,0,27/06/2019 21:00,6
31298,Solar3,2019,Jun,27,26,4,22,0,27/06/2019 22:00,6
31299,Solar3,2019,Jun,27,26,4,23,0,27/06/2019 23:00,6
31300,Solar3,2019,Jun,28,26,5,0,0,28/06/2019 0:00,6
31301,Solar3,2019,Jun,28,26,5,1,0,28/06/2019 1:00,6
31302,Solar3,2019,Jun,28,26,5,2,0,28/06/2019 2:00,6
31303,Solar3,2019,Jun,28,26,5,3,0,28/06/2019 3:00,6
31304,Solar3,2019,Jun,28,26,5,4,0,28/06/2019 4:00,6
31305,Solar3,2019,Jun,28,26,5,5,0,28/06/2019 5:00,6
31306,Solar3,2019,Jun,28,26,5,6,0,28/06/2019 6:00,6
31307,Solar3,2019,Jun,28,26,5,7,0,28/06/2019 7:00,6
31308,Solar3,2019,Jun,28,26,5,8,0,28/06/2019 8:00,6
31309,Solar3,2019,Jun,28,26,5,9,0,28/06/2019 9:00,6
31310,Solar3,2019,Jun,28,26,5,10,0,28/06/2019 10:00,6
31311,Solar3,2019,Jun,28,26,5,11,0,28/06/2019 11:00,6
31312,Solar3,2019,Jun,28,26,5,12,0,28/06/2019 12:00,6
31313,Solar3,2019,Jun,28,26,5,13,0,28/06/2019 13:00,6
31314,Solar3,2019,Jun,28,26,5,14,0,28/06/2019 14:00,6
31315,Solar3,2019,Jun,28,26,5,15,0,28/06/2019 15:00,6
31316,Solar3,2019,Jun,28,26,5,16,0,28/06/2019 16:00,6
31317,Solar3,2019,Jun,28,26,5,17,0,28/06/2019 17:00,6
31318,Solar3,2019,Jun,28,26,5,18,0,28/06/2019 18:00,6
31319,Solar3,2019,Jun,28,26,5,19,0,28/06/2019 19:00,6
31320,Solar3,2019,Jun,28,26,5,20,0,28/06/2019 20:00,6
31321,Solar3,2019,Jun,28,26,5,21,0,28/06/2019 21:00,6
31322,Solar3,2019,Jun,28,26,5,22,0,28/06/2019 22:00,6
31323,Solar3,2019,Jun,28,26,5,23,0,28/06/2019 23:00,6
31324,Solar3,2019,Jun,29,26,6,0,0,29/06/2019 0:00,6
31325,Solar3,2019,Jun,29,26,6,1,0,29/06/2019 1:00,6
31326,Solar3,2019,Jun,29,26,6,2,0,29/06/2019 2:00,6
31327,Solar3,2019,Jun,29,26,6,3,0,29/06/2019 3:00,6
31328,Solar3,2019,Jun,29,26,6,4,0,29/06/2019 4:00,6
31329,Solar3,2019,Jun,29,26,6,5,0,29/06/2019 5:00,6
31330,Solar3,2019,Jun,29,26,6,6,0,29/06/2019 6:00,6
31331,Solar3,2019,Jun,29,26,6,7,0,29/06/2019 7:00,6
31332,Solar3,2019,Jun,29,26,6,8,0,29/06/2019 8:00,6
31333,Solar3,2019,Jun,29,26,6,9,0,29/06/2019 9:00,6
31334,Solar3,2019,Jun,29,26,6,10,0,29/06/2019 10:00,6
31335,Solar3,2019,Jun,29,26,6,11,0,29/06/2019 11:00,6
31336,Solar3,2019,Jun,29,26,6,12,0,29/06/2019 12:00,6
31337,Solar3,2019,Jun,29,26,6,13,0,29/06/2019 13:00,6
31338,Solar3,2019,Jun,29,26,6,14,0,29/06/2019 14:00,6
31339,Solar3,2019,Jun,29,26,6,15,0,29/06/2019 15:00,6
31340,Solar3,2019,Jun,29,26,6,16,0,29/06/2019 16:00,6
31341,Solar3,2019,Jun,29,26,6,17,0,29/06/2019 17:00,6
31342,Solar3,2019,Jun,29,26,6,18,0,29/06/2019 18:00,6
31343,Solar3,2019,Jun,29,26,6,19,0,29/06/2019 19:00,6
31344,Solar3,2019,Jun,29,26,6,20,0,29/06/2019 20:00,6
31345,Solar3,2019,Jun,29,26,6,21,0,29/06/2019 21:00,6
31346,Solar3,2019,Jun,29,26,6,22,0,29/06/2019 22:00,6
31347,Solar3,2019,Jun,29,26,6,23,0,29/06/2019 23:00,6
31348,Solar3,2019,Jun,30,26,7,0,0,30/06/2019 0:00,6
31349,Solar3,2019,Jun,30,26,7,1,0,30/06/2019 1:00,6
31350,Solar3,2019,Jun,30,26,7,2,0,30/06/2019 2:00,6
31351,Solar3,2019,Jun,30,26,7,3,0,30/06/2019 3:00,6
31352,Solar3,2019,Jun,30,26,7,4,0,30/06/2019 4:00,6
31353,Solar3,2019,Jun,30,26,7,5,0,30/06/2019 5:00,6
31354,Solar3,2019,Jun,30,26,7,6,0,30/06/2019 6:00,6
31355,Solar3,2019,Jun,30,26,7,7,0,30/06/2019 7:00,6
31356,Solar3,2019,Jun,30,26,7,8,0,30/06/2019 8:00,6
31357,Solar3,2019,Jun,30,26,7,9,0,30/06/2019 9:00,6
31358,Solar3,2019,Jun,30,26,7,10,0,30/06/2019 10:00,6
31359,Solar3,2019,Jun,30,26,7,11,0,30/06/2019 11:00,6
31360,Solar3,2019,Jun,30,26,7,12,0,30/06/2019 12:00,6
31361,Solar3,2019,Jun,30,26,7,13,0,30/06/2019 13:00,6
31362,Solar3,2019,Jun,30,26,7,14,0,30/06/2019 14:00,6
31363,Solar3,2019,Jun,30,26,7,15,0,30/06/2019 15:00,6
31364,Solar3,2019,Jun,30,26,7,16,0,30/06/2019 16:00,6
31365,Solar3,2019,Jun,30,26,7,17,0,30/06/2019 17:00,6
31366,Solar3,2019,Jun,30,26,7,18,0,30/06/2019 18:00,6
31367,Solar3,2019,Jun,30,26,7,19,0,30/06/2019 19:00,6
31368,Solar3,2019,Jun,30,26,7,20,0,30/06/2019 20:00,6
31369,Solar3,2019,Jun,30,26,7,21,0,30/06/2019 21:00,6
31370,Solar3,2019,Jun,30,26,7,22,0,30/06/2019 22:00,6
31371,Solar3,2019,Jun,30,26,7,23,0,30/06/2019 23:00,6
31372,Solar3,2019,Jul,8,27,1,0,0,8/07/2019 0:00,7
31373,Solar3,2019,Jul,8,27,1,1,0,8/07/2019 1:00,7
31374,Solar3,2019,Jul,8,27,1,2,0,8/07/2019 2:00,7
31375,Solar3,2019,Jul,8,27,1,3,0,8/07/2019 3:00,7
31376,Solar3,2019,Jul,8,27,1,4,0,8/07/2019 4:00,7
31377,Solar3,2019,Jul,8,27,1,5,0,8/07/2019 5:00,7
31378,Solar3,2019,Jul,8,27,1,6,0,8/07/2019 6:00,7
31379,Solar3,2019,Jul,8,27,1,7,0,8/07/2019 7:00,7
31380,Solar3,2019,Jul,8,27,1,8,0,8/07/2019 8:00,7
31381,Solar3,2019,Jul,8,27,1,9,0,8/07/2019 9:00,7
31382,Solar3,2019,Jul,8,27,1,10,0,8/07/2019 10:00,7
31383,Solar3,2019,Jul,8,27,1,11,0,8/07/2019 11:00,7
31384,Solar3,2019,Jul,8,27,1,12,0,8/07/2019 12:00,7
31385,Solar3,2019,Jul,8,27,1,13,0,8/07/2019 13:00,7
31386,Solar3,2019,Jul,8,27,1,14,0,8/07/2019 14:00,7
31387,Solar3,2019,Jul,8,27,1,15,0,8/07/2019 15:00,7
31388,Solar3,2019,Jul,8,27,1,16,0,8/07/2019 16:00,7
31389,Solar3,2019,Jul,8,27,1,17,0,8/07/2019 17:00,7
31390,Solar3,2019,Jul,8,27,1,18,0,8/07/2019 18:00,7
31391,Solar3,2019,Jul,8,27,1,19,0,8/07/2019 19:00,7
31392,Solar3,2019,Jul,8,27,1,20,0,8/07/2019 20:00,7
31393,Solar3,2019,Jul,8,27,1,21,0,8/07/2019 21:00,7
31394,Solar3,2019,Jul,8,27,1,22,0,8/07/2019 22:00,7
31395,Solar3,2019,Jul,8,27,1,23,0,8/07/2019 23:00,7
31396,Solar3,2019,Jul,2,27,2,0,0,2/07/2019 0:00,7
31397,Solar3,2019,Jul,2,27,2,1,0,2/07/2019 1:00,7
31398,Solar3,2019,Jul,2,27,2,2,0,2/07/2019 2:00,7
31399,Solar3,2019,Jul,2,27,2,3,0,2/07/2019 3:00,7
31400,Solar3,2019,Jul,2,27,2,4,0,2/07/2019 4:00,7
31401,Solar3,2019,Jul,2,27,2,5,0,2/07/2019 5:00,7
31402,Solar3,2019,Jul,2,27,2,6,0,2/07/2019 6:00,7
31403,Solar3,2019,Jul,2,27,2,7,0,2/07/2019 7:00,7
31404,Solar3,2019,Jul,2,27,2,8,0,2/07/2019 8:00,7
31405,Solar3,2019,Jul,2,27,2,9,0,2/07/2019 9:00,7
31406,Solar3,2019,Jul,2,27,2,10,0,2/07/2019 10:00,7
31407,Solar3,2019,Jul,2,27,2,11,0,2/07/2019 11:00,7
31408,Solar3,2019,Jul,2,27,2,12,0,2/07/2019 12:00,7
31409,Solar3,2019,Jul,2,27,2,13,0,2/07/2019 13:00,7
31410,Solar3,2019,Jul,2,27,2,14,0,2/07/2019 14:00,7
31411,Solar3,2019,Jul,2,27,2,15,0,2/07/2019 15:00,7
31412,Solar3,2019,Jul,2,27,2,16,0,2/07/2019 16:00,7
31413,Solar3,2019,Jul,2,27,2,17,0,2/07/2019 17:00,7
31414,Solar3,2019,Jul,2,27,2,18,0,2/07/2019 18:00,7
31415,Solar3,2019,Jul,2,27,2,19,0,2/07/2019 19:00,7
31416,Solar3,2019,Jul,2,27,2,20,0,2/07/2019 20:00,7
31417,Solar3,2019,Jul,2,27,2,21,0,2/07/2019 21:00,7
31418,Solar3,2019,Jul,2,27,2,22,0,2/07/2019 22:00,7
31419,Solar3,2019,Jul,2,27,2,23,0,2/07/2019 23:00,7
31420,Solar3,2019,Jul,3,27,3,0,0,3/07/2019 0:00,7
31421,Solar3,2019,Jul,3,27,3,1,0,3/07/2019 1:00,7
31422,Solar3,2019,Jul,3,27,3,2,0,3/07/2019 2:00,7
31423,Solar3,2019,Jul,3,27,3,3,0,3/07/2019 3:00,7
31424,Solar3,2019,Jul,3,27,3,4,0,3/07/2019 4:00,7
31425,Solar3,2019,Jul,3,27,3,5,0,3/07/2019 5:00,7
31426,Solar3,2019,Jul,3,27,3,6,0,3/07/2019 6:00,7
31427,Solar3,2019,Jul,3,27,3,7,0,3/07/2019 7:00,7
31428,Solar3,2019,Jul,3,27,3,8,0,3/07/2019 8:00,7
31429,Solar3,2019,Jul,3,27,3,9,0,3/07/2019 9:00,7
31430,Solar3,2019,Jul,3,27,3,10,0,3/07/2019 10:00,7
31431,Solar3,2019,Jul,3,27,3,11,0,3/07/2019 11:00,7
31432,Solar3,2019,Jul,3,27,3,12,0,3/07/2019 12:00,7
31433,Solar3,2019,Jul,3,27,3,13,0,3/07/2019 13:00,7
31434,Solar3,2019,Jul,3,27,3,14,0,3/07/2019 14:00,7
31435,Solar3,2019,Jul,3,27,3,15,0,3/07/2019 15:00,7
31436,Solar3,2019,Jul,3,27,3,16,0,3/07/2019 16:00,7
31437,Solar3,2019,Jul,3,27,3,17,0,3/07/2019 17:00,7
31438,Solar3,2019,Jul,3,27,3,18,0,3/07/2019 18:00,7
31439,Solar3,2019,Jul,3,27,3,19,0,3/07/2019 19:00,7
31440,Solar3,2019,Jul,3,27,3,20,0,3/07/2019 20:00,7
31441,Solar3,2019,Jul,3,27,3,21,0,3/07/2019 21:00,7
31442,Solar3,2019,Jul,3,27,3,22,0,3/07/2019 22:00,7
31443,Solar3,2019,Jul,3,27,3,23,0,3/07/2019 23:00,7
31444,Solar3,2019,Jul,4,27,4,0,0,4/07/2019 0:00,7
31445,Solar3,2019,Jul,4,27,4,1,0,4/07/2019 1:00,7
31446,Solar3,2019,Jul,4,27,4,2,0,4/07/2019 2:00,7
31447,Solar3,2019,Jul,4,27,4,3,0,4/07/2019 3:00,7
31448,Solar3,2019,Jul,4,27,4,4,0,4/07/2019 4:00,7
31449,Solar3,2019,Jul,4,27,4,5,0,4/07/2019 5:00,7
31450,Solar3,2019,Jul,4,27,4,6,0,4/07/2019 6:00,7
31451,Solar3,2019,Jul,4,27,4,7,0,4/07/2019 7:00,7
31452,Solar3,2019,Jul,4,27,4,8,0,4/07/2019 8:00,7
31453,Solar3,2019,Jul,4,27,4,9,0,4/07/2019 9:00,7
31454,Solar3,2019,Jul,4,27,4,10,0,4/07/2019 10:00,7
31455,Solar3,2019,Jul,4,27,4,11,0,4/07/2019 11:00,7
31456,Solar3,2019,Jul,4,27,4,12,0,4/07/2019 12:00,7
31457,Solar3,2019,Jul,4,27,4,13,0,4/07/2019 13:00,7
31458,Solar3,2019,Jul,4,27,4,14,0,4/07/2019 14:00,7
31459,Solar3,2019,Jul,4,27,4,15,0,4/07/2019 15:00,7
31460,Solar3,2019,Jul,4,27,4,16,0,4/07/2019 16:00,7
31461,Solar3,2019,Jul,4,27,4,17,0,4/07/2019 17:00,7
31462,Solar3,2019,Jul,4,27,4,18,0,4/07/2019 18:00,7
31463,Solar3,2019,Jul,4,27,4,19,0,4/07/2019 19:00,7
31464,Solar3,2019,Jul,4,27,4,20,0,4/07/2019 20:00,7
31465,Solar3,2019,Jul,4,27,4,21,0,4/07/2019 21:00,7
31466,Solar3,2019,Jul,4,27,4,22,0,4/07/2019 22:00,7
31467,Solar3,2019,Jul,4,27,4,23,0,4/07/2019 23:00,7
31468,Solar3,2019,Jul,5,27,5,0,0,5/07/2019 0:00,7
31469,Solar3,2019,Jul,5,27,5,1,0,5/07/2019 1:00,7
31470,Solar3,2019,Jul,5,27,5,2,0,5/07/2019 2:00,7
31471,Solar3,2019,Jul,5,27,5,3,0,5/07/2019 3:00,7
31472,Solar3,2019,Jul,5,27,5,4,0,5/07/2019 4:00,7
31473,Solar3,2019,Jul,5,27,5,5,0,5/07/2019 5:00,7
31474,Solar3,2019,Jul,5,27,5,6,0,5/07/2019 6:00,7
31475,Solar3,2019,Jul,5,27,5,7,0,5/07/2019 7:00,7
31476,Solar3,2019,Jul,5,27,5,8,0,5/07/2019 8:00,7
31477,Solar3,2019,Jul,5,27,5,9,0,5/07/2019 9:00,7
31478,Solar3,2019,Jul,5,27,5,10,0,5/07/2019 10:00,7
31479,Solar3,2019,Jul,5,27,5,11,0,5/07/2019 11:00,7
31480,Solar3,2019,Jul,5,27,5,12,0,5/07/2019 12:00,7
31481,Solar3,2019,Jul,5,27,5,13,0,5/07/2019 13:00,7
31482,Solar3,2019,Jul,5,27,5,14,0,5/07/2019 14:00,7
31483,Solar3,2019,Jul,5,27,5,15,0,5/07/2019 15:00,7
31484,Solar3,2019,Jul,5,27,5,16,0,5/07/2019 16:00,7
31485,Solar3,2019,Jul,5,27,5,17,0,5/07/2019 17:00,7
31486,Solar3,2019,Jul,5,27,5,18,0,5/07/2019 18:00,7
31487,Solar3,2019,Jul,5,27,5,19,0,5/07/2019 19:00,7
31488,Solar3,2019,Jul,5,27,5,20,0,5/07/2019 20:00,7
31489,Solar3,2019,Jul,5,27,5,21,0,5/07/2019 21:00,7
31490,Solar3,2019,Jul,5,27,5,22,0,5/07/2019 22:00,7
31491,Solar3,2019,Jul,5,27,5,23,0,5/07/2019 23:00,7
31492,Solar3,2019,Jul,6,27,6,0,0,6/07/2019 0:00,7
31493,Solar3,2019,Jul,6,27,6,1,0,6/07/2019 1:00,7
31494,Solar3,2019,Jul,6,27,6,2,0,6/07/2019 2:00,7
